S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
2416,AQM Putalisadak,105,71.78,2018-11-13 21:09:23 ( Asia/Katmandu)
2417,AQM Putalisadak,93,63.73,2018-11-13 21:02:09 ( Asia/Katmandu)
2418,AQM Putalisadak,96,65.75,2018-11-13 20:54:50 ( Asia/Katmandu)
2419,AQM Putalisadak,96,65.75,2018-11-13 20:44:39 ( Asia/Katmandu)
2420,AQM Putalisadak,101,69.1,2018-11-13 20:31:16 ( Asia/Katmandu)
2421,AQM Putalisadak,105,71.78,2018-11-13 20:25:09 ( Asia/Katmandu)
2422,AQM Putalisadak,103,70.44,2018-11-13 20:14:39 ( Asia/Katmandu)
2423,AQM Putalisadak,104,71.11,2018-11-13 20:05:07 ( Asia/Katmandu)
2424,AQM Putalisadak,105,71.78,2018-11-13 19:54:01 ( Asia/Katmandu)
2425,AQM Putalisadak,92,63.06,2018-11-13 19:41:14 ( Asia/Katmandu)
2426,AQM Putalisadak,98,67.09,2018-11-13 19:35:06 ( Asia/Katmandu)
2427,AQM Putalisadak,101,69.1,2018-11-13 19:24:20 ( Asia/Katmandu)
2428,AQM Putalisadak,95,65.07,2018-11-13 19:14:49 ( Asia/Katmandu)
2429,AQM Putalisadak,91,62.39,2018-11-13 19:04:52 ( Asia/Katmandu)
2430,AQM Putalisadak,91,62.39,2018-11-13 18:54:30 ( Asia/Katmandu)
2431,AQM Putalisadak,83,57.03,2018-11-13 18:44:46 ( Asia/Katmandu)
2432,AQM Putalisadak,96,65.75,2018-11-13 18:35:06 ( Asia/Katmandu)
2433,AQM Putalisadak,102,69.77,2018-11-13 18:25:09 ( Asia/Katmandu)
2434,AQM Putalisadak,87,59.71,2018-11-13 18:14:37 ( Asia/Katmandu)
2435,AQM Putalisadak,86,59.04,2018-11-13 18:05:10 ( Asia/Katmandu)
2436,AQM Putalisadak,83,57.03,2018-11-13 17:55:12 ( Asia/Katmandu)
2437,AQM Putalisadak,80,55.01,2018-11-13 17:43:12 ( Asia/Katmandu)
2438,AQM Putalisadak,78,53.67,2018-11-13 17:35:42 ( Asia/Katmandu)
2439,AQM Putalisadak,80,55.01,2018-11-13 17:25:11 ( Asia/Katmandu)
2440,AQM Putalisadak,82,56.36,2018-11-13 17:15:34 ( Asia/Katmandu)
2441,AQM Putalisadak,80,55.01,2018-11-13 17:02:40 ( Asia/Katmandu)
2442,AQM Putalisadak,64,44.28,2018-11-13 16:52:40 ( Asia/Katmandu)
2443,AQM Putalisadak,68,46.97,2018-11-13 16:42:40 ( Asia/Katmandu)
2444,AQM Putalisadak,61,42.27,2018-11-13 16:32:40 ( Asia/Katmandu)
2445,AQM Putalisadak,67,46.3,2018-11-13 16:22:40 ( Asia/Katmandu)
2446,AQM Putalisadak,67,46.3,2018-11-13 16:12:41 ( Asia/Katmandu)
2447,AQM Putalisadak,60,41.6,2018-11-13 16:02:40 ( Asia/Katmandu)
2448,AQM Putalisadak,61,42.27,2018-11-13 15:52:41 ( Asia/Katmandu)
2449,AQM Putalisadak,54,37.58,2018-11-13 15:42:40 ( Asia/Katmandu)
2450,AQM Putalisadak,49,34.22,2018-11-13 15:32:40 ( Asia/Katmandu)
2451,AQM Putalisadak,59,40.93,2018-11-13 15:22:40 ( Asia/Katmandu)
2452,AQM Putalisadak,49,34.22,2018-11-13 15:12:51 ( Asia/Katmandu)
2453,AQM Putalisadak,49,34.22,2018-11-13 15:02:40 ( Asia/Katmandu)
2454,AQM Putalisadak,50,34.89,2018-11-13 14:52:40 ( Asia/Katmandu)
2455,AQM Putalisadak,58,40.26,2018-11-13 14:42:40 ( Asia/Katmandu)
2456,AQM Putalisadak,46,32.21,2018-11-13 14:32:40 ( Asia/Katmandu)
2457,AQM Putalisadak,48,33.55,2018-11-13 14:22:40 ( Asia/Katmandu)
2458,AQM Putalisadak,46,32.21,2018-11-13 14:12:44 ( Asia/Katmandu)
2459,AQM Putalisadak,48,33.55,2018-11-13 14:02:40 ( Asia/Katmandu)
2460,AQM Putalisadak,41,28.86,2018-11-13 13:52:40 ( Asia/Katmandu)
2461,AQM Putalisadak,47,32.88,2018-11-13 13:42:40 ( Asia/Katmandu)
2462,AQM Putalisadak,49,34.22,2018-11-13 13:32:42 ( Asia/Katmandu)
2463,AQM Putalisadak,60,41.6,2018-11-13 13:22:40 ( Asia/Katmandu)
2464,AQM Putalisadak,61,42.27,2018-11-13 13:12:40 ( Asia/Katmandu)
2465,AQM Putalisadak,52,36.23,2018-11-13 13:02:41 ( Asia/Katmandu)
2466,AQM Putalisadak,51,35.56,2018-11-13 12:52:40 ( Asia/Katmandu)
2467,AQM Putalisadak,41,28.86,2018-11-13 12:42:42 ( Asia/Katmandu)
2468,AQM Putalisadak,49,34.22,2018-11-13 12:32:41 ( Asia/Katmandu)
2469,AQM Putalisadak,55,38.25,2018-11-13 12:22:40 ( Asia/Katmandu)
2470,AQM Putalisadak,57,39.59,2018-11-13 12:12:11 ( Asia/Katmandu)
2471,AQM Putalisadak,60,41.6,2018-11-13 12:02:16 ( Asia/Katmandu)
2472,AQM Putalisadak,76,52.33,2018-11-13 11:52:13 ( Asia/Katmandu)
2473,AQM Putalisadak,76,52.33,2018-11-13 11:42:11 ( Asia/Katmandu)
2474,AQM Putalisadak,82,56.36,2018-11-13 11:32:13 ( Asia/Katmandu)
2475,AQM Putalisadak,81,55.68,2018-11-13 11:22:11 ( Asia/Katmandu)
2476,AQM Putalisadak,87,59.71,2018-11-13 11:12:11 ( Asia/Katmandu)
2477,AQM Putalisadak,89,61.05,2018-11-13 11:02:11 ( Asia/Katmandu)
2478,AQM Putalisadak,89,61.05,2018-11-13 10:52:11 ( Asia/Katmandu)
2479,AQM Putalisadak,96,65.75,2018-11-13 10:42:11 ( Asia/Katmandu)
2480,AQM Putalisadak,94,64.4,2018-11-13 10:25:56 ( Asia/Katmandu)
2481,AQM Putalisadak,95,65.07,2018-11-13 10:22:00 ( Asia/Katmandu)
2482,AQM Putalisadak,103,70.44,2018-11-13 10:14:48 ( Asia/Katmandu)
2483,AQM Putalisadak,108,73.79,2018-11-13 10:04:43 ( Asia/Katmandu)
2484,AQM Putalisadak,97,66.42,2018-11-13 09:51:52 ( Asia/Katmandu)
2485,AQM Putalisadak,111,75.81,2018-11-13 09:44:52 ( Asia/Katmandu)
2486,AQM Putalisadak,116,79.16,2018-11-13 09:34:22 ( Asia/Katmandu)
2487,AQM Putalisadak,134,91.23,2018-11-13 09:25:00 ( Asia/Katmandu)
2488,AQM Putalisadak,127,86.54,2018-11-13 09:15:18 ( Asia/Katmandu)
2489,AQM Putalisadak,150,101.96,2018-11-13 09:05:16 ( Asia/Katmandu)
2490,AQM Putalisadak,148,100.62,2018-11-13 08:54:46 ( Asia/Katmandu)
2491,AQM Putalisadak,120,81.84,2018-11-13 08:44:18 ( Asia/Katmandu)
2492,AQM Putalisadak,128,87.21,2018-11-13 08:35:20 ( Asia/Katmandu)
2493,AQM Putalisadak,110,75.13,2018-11-13 08:24:50 ( Asia/Katmandu)
2494,AQM Putalisadak,133,90.56,2018-11-13 08:14:50 ( Asia/Katmandu)
2495,AQM Putalisadak,131,89.22,2018-11-13 08:04:52 ( Asia/Katmandu)
2496,AQM Putalisadak,226,152.94,2018-11-13 07:54:50 ( Asia/Katmandu)
2497,AQM Putalisadak,135,91.9,2018-11-13 07:44:51 ( Asia/Katmandu)
2498,AQM Putalisadak,120,81.84,2018-11-13 07:34:59 ( Asia/Katmandu)
2499,AQM Putalisadak,133,90.56,2018-11-13 07:25:11 ( Asia/Katmandu)
2500,AQM Putalisadak,132,89.89,2018-11-13 07:15:08 ( Asia/Katmandu)
2501,AQM Putalisadak,119,81.17,2018-11-13 07:05:08 ( Asia/Katmandu)
2502,AQM Putalisadak,102,69.77,2018-11-13 06:53:31 ( Asia/Katmandu)
2503,AQM Putalisadak,90,61.72,2018-11-13 06:44:30 ( Asia/Katmandu)
2504,AQM Putalisadak,92,63.06,2018-11-13 06:35:11 ( Asia/Katmandu)
2505,AQM Putalisadak,83,57.03,2018-11-13 06:22:47 ( Asia/Katmandu)
2506,AQM Putalisadak,103,70.44,2018-11-13 06:14:47 ( Asia/Katmandu)
2507,AQM Putalisadak,78,53.67,2018-11-13 06:05:13 ( Asia/Katmandu)
2508,AQM Putalisadak,78,53.67,2018-11-13 05:55:14 ( Asia/Katmandu)
2509,AQM Putalisadak,79,54.34,2018-11-13 05:45:13 ( Asia/Katmandu)
2510,AQM Putalisadak,71,48.98,2018-11-13 05:35:12 ( Asia/Katmandu)
2511,AQM Putalisadak,77,53,2018-11-13 05:25:12 ( Asia/Katmandu)
2512,AQM Putalisadak,76,52.33,2018-11-13 05:14:24 ( Asia/Katmandu)
2513,AQM Putalisadak,70,48.31,2018-11-13 05:04:24 ( Asia/Katmandu)
2514,AQM Putalisadak,84,57.7,2018-11-13 04:54:24 ( Asia/Katmandu)
2515,AQM Putalisadak,88,60.38,2018-11-13 04:43:55 ( Asia/Katmandu)
2516,AQM Putalisadak,50,34.89,2018-11-13 04:34:53 ( Asia/Katmandu)
2517,AQM Putalisadak,82,56.36,2018-11-13 04:24:58 ( Asia/Katmandu)
2518,AQM Putalisadak,83,57.03,2018-11-13 04:14:53 ( Asia/Katmandu)
2519,AQM Putalisadak,73,50.32,2018-11-13 04:04:53 ( Asia/Katmandu)
2520,AQM Putalisadak,72,49.65,2018-11-13 03:54:58 ( Asia/Katmandu)
2521,AQM Putalisadak,80,55.01,2018-11-13 03:45:22 ( Asia/Katmandu)
2522,AQM Putalisadak,73,50.32,2018-11-13 03:34:52 ( Asia/Katmandu)
2523,AQM Putalisadak,79,54.34,2018-11-13 03:25:21 ( Asia/Katmandu)
2524,AQM Putalisadak,92,63.06,2018-11-13 03:14:51 ( Asia/Katmandu)
2525,AQM Putalisadak,78,53.67,2018-11-13 03:04:53 ( Asia/Katmandu)
2526,AQM Putalisadak,82,56.36,2018-11-13 02:55:21 ( Asia/Katmandu)
2527,AQM Putalisadak,72,49.65,2018-11-13 02:44:57 ( Asia/Katmandu)
2528,AQM Putalisadak,74,50.99,2018-11-13 02:33:51 ( Asia/Katmandu)
2529,AQM Putalisadak,74,50.99,2018-11-13 02:24:23 ( Asia/Katmandu)
2530,AQM Putalisadak,81,55.68,2018-11-13 02:13:53 ( Asia/Katmandu)
2531,AQM Putalisadak,96,65.75,2018-11-13 02:04:13 ( Asia/Katmandu)
2532,AQM Putalisadak,99,67.76,2018-11-13 01:54:51 ( Asia/Katmandu)
2533,AQM Putalisadak,91,62.39,2018-11-13 01:45:21 ( Asia/Katmandu)
2534,AQM Putalisadak,86,59.04,2018-11-13 01:33:19 ( Asia/Katmandu)
2535,AQM Putalisadak,87,59.71,2018-11-13 01:24:51 ( Asia/Katmandu)
2536,AQM Putalisadak,97,66.42,2018-11-13 01:13:54 ( Asia/Katmandu)
2537,AQM Putalisadak,93,63.73,2018-11-13 01:04:54 ( Asia/Katmandu)
2538,AQM Putalisadak,106,72.45,2018-11-13 00:54:03 ( Asia/Katmandu)
2539,AQM Putalisadak,102,69.77,2018-11-13 00:45:00 ( Asia/Katmandu)
2540,AQM Putalisadak,94,64.4,2018-11-13 00:34:47 ( Asia/Katmandu)
2541,AQM Putalisadak,94,64.4,2018-11-13 00:24:17 ( Asia/Katmandu)
2542,AQM Putalisadak,108,73.79,2018-11-13 00:15:19 ( Asia/Katmandu)
2543,AQM Putalisadak,95,65.07,2018-11-13 00:04:46 ( Asia/Katmandu)
2544,AQM Putalisadak,89,61.05,2018-11-12 23:54:18 ( Asia/Katmandu)
2545,AQM Putalisadak,90,61.72,2018-11-12 23:45:15 ( Asia/Katmandu)
2546,AQM Putalisadak,107,73.12,2018-11-12 23:35:15 ( Asia/Katmandu)
2547,AQM Putalisadak,99,67.76,2018-11-12 23:24:50 ( Asia/Katmandu)
2548,AQM Putalisadak,96,65.75,2018-11-12 23:15:19 ( Asia/Katmandu)
2549,AQM Putalisadak,104,71.11,2018-11-12 23:05:19 ( Asia/Katmandu)
2550,AQM Putalisadak,85,58.37,2018-11-12 22:54:19 ( Asia/Katmandu)
2551,AQM Putalisadak,86,59.04,2018-11-12 22:44:21 ( Asia/Katmandu)
2552,AQM Putalisadak,92,63.06,2018-11-12 22:35:19 ( Asia/Katmandu)
2553,AQM Putalisadak,84,57.7,2018-11-12 22:24:29 ( Asia/Katmandu)
2554,AQM Putalisadak,96,65.75,2018-11-12 22:14:03 ( Asia/Katmandu)
2555,AQM Putalisadak,108,73.79,2018-11-12 22:04:49 ( Asia/Katmandu)
2556,AQM Putalisadak,104,71.11,2018-11-12 21:54:53 ( Asia/Katmandu)
2557,AQM Putalisadak,92,63.06,2018-11-12 21:44:53 ( Asia/Katmandu)
2558,AQM Putalisadak,97,66.42,2018-11-12 21:35:09 ( Asia/Katmandu)
2559,AQM Putalisadak,107,73.12,2018-11-12 21:25:13 ( Asia/Katmandu)
2560,AQM Putalisadak,100,68.43,2018-11-12 21:13:14 ( Asia/Katmandu)
2561,AQM Putalisadak,91,62.39,2018-11-12 21:05:12 ( Asia/Katmandu)
2562,AQM Putalisadak,100,68.43,2018-11-12 20:54:55 ( Asia/Katmandu)
2563,AQM Putalisadak,96,65.75,2018-11-12 20:46:00 ( Asia/Katmandu)
2564,AQM Putalisadak,115,78.49,2018-11-12 20:33:58 ( Asia/Katmandu)
2565,AQM Putalisadak,129,87.88,2018-11-12 20:23:21 ( Asia/Katmandu)
2566,AQM Putalisadak,125,85.2,2018-11-12 20:14:17 ( Asia/Katmandu)
2567,AQM Putalisadak,113,77.15,2018-11-12 20:05:14 ( Asia/Katmandu)
2568,AQM Putalisadak,103,70.44,2018-11-12 19:55:32 ( Asia/Katmandu)
2569,AQM Putalisadak,110,75.13,2018-11-12 19:44:33 ( Asia/Katmandu)
2570,AQM Putalisadak,94,64.4,2018-11-12 19:33:02 ( Asia/Katmandu)
2571,AQM Putalisadak,97,66.42,2018-11-12 19:25:12 ( Asia/Katmandu)
2572,AQM Putalisadak,104,71.11,2018-11-12 19:14:45 ( Asia/Katmandu)
2573,AQM Putalisadak,92,63.06,2018-11-12 19:03:42 ( Asia/Katmandu)
2574,AQM Putalisadak,99,67.76,2018-11-12 18:54:24 ( Asia/Katmandu)
2575,AQM Putalisadak,105,71.78,2018-11-12 18:45:06 ( Asia/Katmandu)
2576,AQM Putalisadak,95,65.07,2018-11-12 18:24:43 ( Asia/Katmandu)
2577,AQM Putalisadak,97,66.42,2018-11-12 18:13:47 ( Asia/Katmandu)
2578,AQM Putalisadak,102,69.77,2018-11-12 18:05:11 ( Asia/Katmandu)
2579,AQM Putalisadak,70,48.31,2018-11-12 17:55:12 ( Asia/Katmandu)
2580,AQM Putalisadak,62,42.94,2018-11-12 17:45:11 ( Asia/Katmandu)
2581,AQM Putalisadak,67,46.3,2018-11-12 17:33:22 ( Asia/Katmandu)
2582,AQM Putalisadak,59,40.93,2018-11-12 17:23:39 ( Asia/Katmandu)
2583,AQM Putalisadak,49,34.22,2018-11-12 17:15:24 ( Asia/Katmandu)
2584,AQM Putalisadak,44,30.87,2018-11-12 17:00:32 ( Asia/Katmandu)
2585,AQM Putalisadak,51,35.56,2018-11-12 16:55:03 ( Asia/Katmandu)
2586,AQM Putalisadak,52,36.23,2018-11-12 16:44:32 ( Asia/Katmandu)
2587,AQM Putalisadak,48,33.55,2018-11-12 16:34:01 ( Asia/Katmandu)
2588,AQM Putalisadak,44,30.87,2018-11-12 16:25:04 ( Asia/Katmandu)
2589,AQM Putalisadak,45,31.54,2018-11-12 16:15:00 ( Asia/Katmandu)
2590,AQM Putalisadak,55,38.25,2018-11-12 16:04:53 ( Asia/Katmandu)
2591,AQM Putalisadak,59,40.93,2018-11-12 15:53:32 ( Asia/Katmandu)
2592,AQM Putalisadak,36,25.5,2018-11-12 15:44:40 ( Asia/Katmandu)
2593,AQM Putalisadak,30,21.48,2018-11-12 15:34:41 ( Asia/Katmandu)
2594,AQM Putalisadak,31,22.15,2018-11-12 15:24:40 ( Asia/Katmandu)
2595,AQM Putalisadak,25,18.13,2018-11-12 15:15:10 ( Asia/Katmandu)
2596,AQM Putalisadak,32,22.82,2018-11-12 15:04:55 ( Asia/Katmandu)
2597,AQM Putalisadak,27,19.47,2018-11-12 14:51:17 ( Asia/Katmandu)
2598,AQM Putalisadak,30,21.48,2018-11-12 14:45:16 ( Asia/Katmandu)
2599,AQM Putalisadak,29,20.81,2018-11-12 14:35:16 ( Asia/Katmandu)
2600,AQM Putalisadak,30,21.48,2018-11-12 14:24:55 ( Asia/Katmandu)
2601,AQM Putalisadak,31,22.15,2018-11-12 14:11:37 ( Asia/Katmandu)
2602,AQM Putalisadak,29,20.81,2018-11-12 14:04:36 ( Asia/Katmandu)
2603,AQM Putalisadak,29,20.81,2018-11-12 13:54:10 ( Asia/Katmandu)
2604,AQM Putalisadak,32,22.82,2018-11-12 13:44:10 ( Asia/Katmandu)
2605,AQM Putalisadak,32,22.82,2018-11-12 13:35:19 ( Asia/Katmandu)
2606,AQM Putalisadak,33,23.49,2018-11-12 13:24:08 ( Asia/Katmandu)
2607,AQM Putalisadak,34,24.16,2018-11-12 13:14:25 ( Asia/Katmandu)
2608,AQM Putalisadak,39,27.52,2018-11-12 12:56:19 ( Asia/Katmandu)
2609,AQM Putalisadak,40,28.19,2018-11-12 12:54:47 ( Asia/Katmandu)
2610,AQM Putalisadak,41,28.86,2018-11-12 12:44:43 ( Asia/Katmandu)
2611,AQM Putalisadak,37,26.17,2018-11-12 12:34:15 ( Asia/Katmandu)
2612,AQM Putalisadak,44,30.87,2018-11-12 12:24:15 ( Asia/Katmandu)
2613,AQM Putalisadak,47,32.88,2018-11-12 12:13:14 ( Asia/Katmandu)
2614,AQM Putalisadak,45,31.54,2018-11-12 12:04:43 ( Asia/Katmandu)
2615,AQM Putalisadak,40,28.19,2018-11-12 11:55:13 ( Asia/Katmandu)
2616,AQM Putalisadak,57,39.59,2018-11-12 11:45:14 ( Asia/Katmandu)
2617,AQM Putalisadak,38,26.85,2018-11-12 11:35:16 ( Asia/Katmandu)
2618,AQM Putalisadak,46,32.21,2018-11-12 11:24:44 ( Asia/Katmandu)
2619,AQM Putalisadak,57,39.59,2018-11-12 11:13:58 ( Asia/Katmandu)
2620,AQM Putalisadak,73,50.32,2018-11-12 11:04:28 ( Asia/Katmandu)
2621,AQM Putalisadak,83,57.03,2018-11-12 10:48:31 ( Asia/Katmandu)
2622,AQM Putalisadak,109,74.46,2018-11-12 10:44:30 ( Asia/Katmandu)
2623,AQM Putalisadak,51,35.56,2018-11-12 10:34:49 ( Asia/Katmandu)
2624,AQM Putalisadak,67,46.3,2018-11-12 10:24:21 ( Asia/Katmandu)
2625,AQM Putalisadak,68,46.97,2018-11-12 10:14:49 ( Asia/Katmandu)
2626,AQM Putalisadak,91,62.39,2018-11-12 10:04:19 ( Asia/Katmandu)
2627,AQM Putalisadak,83,57.03,2018-11-12 09:55:07 ( Asia/Katmandu)
2628,AQM Putalisadak,100,68.43,2018-11-12 09:45:05 ( Asia/Katmandu)
2629,AQM Putalisadak,91,62.39,2018-11-12 09:34:37 ( Asia/Katmandu)
2630,AQM Putalisadak,84,57.7,2018-11-12 09:24:40 ( Asia/Katmandu)
2631,AQM Putalisadak,75,51.66,2018-11-12 09:15:06 ( Asia/Katmandu)
2632,AQM Putalisadak,79,54.34,2018-11-12 09:04:29 ( Asia/Katmandu)
2633,AQM Putalisadak,99,67.76,2018-11-12 08:53:49 ( Asia/Katmandu)
2634,AQM Putalisadak,100,68.43,2018-11-12 08:43:19 ( Asia/Katmandu)
2635,AQM Putalisadak,105,71.78,2018-11-12 08:34:18 ( Asia/Katmandu)
2636,AQM Putalisadak,101,69.1,2018-11-12 08:24:49 ( Asia/Katmandu)
2637,AQM Putalisadak,92,63.06,2018-11-12 08:14:47 ( Asia/Katmandu)
2638,AQM Putalisadak,93,63.73,2018-11-12 08:04:47 ( Asia/Katmandu)
2639,AQM Putalisadak,93,63.73,2018-11-12 07:54:17 ( Asia/Katmandu)
2640,AQM Putalisadak,84,57.7,2018-11-12 07:44:22 ( Asia/Katmandu)
2641,AQM Putalisadak,85,58.37,2018-11-12 07:34:18 ( Asia/Katmandu)
2642,AQM Putalisadak,83,57.03,2018-11-12 07:25:13 ( Asia/Katmandu)
2643,AQM Putalisadak,91,62.39,2018-11-12 07:15:11 ( Asia/Katmandu)
2644,AQM Putalisadak,61,42.27,2018-11-12 07:05:11 ( Asia/Katmandu)
2645,AQM Putalisadak,53,36.91,2018-11-12 06:55:12 ( Asia/Katmandu)
2646,AQM Putalisadak,60,41.6,2018-11-12 06:44:33 ( Asia/Katmandu)
2647,AQM Putalisadak,42,29.53,2018-11-12 06:33:41 ( Asia/Katmandu)
2648,AQM Putalisadak,45,31.54,2018-11-12 06:24:39 ( Asia/Katmandu)
2649,AQM Putalisadak,50,34.89,2018-11-12 06:15:08 ( Asia/Katmandu)
2650,AQM Putalisadak,57,39.59,2018-11-12 06:04:50 ( Asia/Katmandu)
2651,AQM Putalisadak,67,46.3,2018-11-12 05:54:50 ( Asia/Katmandu)
2652,AQM Putalisadak,67,46.3,2018-11-12 05:44:49 ( Asia/Katmandu)
2653,AQM Putalisadak,69,47.64,2018-11-12 05:33:16 ( Asia/Katmandu)
2654,AQM Putalisadak,78,53.67,2018-11-12 05:25:10 ( Asia/Katmandu)
2655,AQM Putalisadak,53,36.91,2018-11-12 05:14:40 ( Asia/Katmandu)
2656,AQM Putalisadak,42,29.53,2018-11-12 05:05:09 ( Asia/Katmandu)
2657,AQM Putalisadak,45,31.54,2018-11-12 04:55:10 ( Asia/Katmandu)
2658,AQM Putalisadak,51,35.56,2018-11-12 04:45:15 ( Asia/Katmandu)
2659,AQM Putalisadak,47,32.88,2018-11-12 04:35:14 ( Asia/Katmandu)
2660,AQM Putalisadak,48,33.55,2018-11-12 04:25:09 ( Asia/Katmandu)
2661,AQM Putalisadak,42,29.53,2018-11-12 04:15:08 ( Asia/Katmandu)
2662,AQM Putalisadak,43,30.2,2018-11-12 04:05:08 ( Asia/Katmandu)
2663,AQM Putalisadak,48,33.55,2018-11-12 03:55:05 ( Asia/Katmandu)
2664,AQM Putalisadak,76,52.33,2018-11-12 03:45:04 ( Asia/Katmandu)
2665,AQM Putalisadak,66,45.62,2018-11-12 03:35:04 ( Asia/Katmandu)
2666,AQM Putalisadak,47,32.88,2018-11-12 03:25:03 ( Asia/Katmandu)
2667,AQM Putalisadak,42,29.53,2018-11-12 03:15:05 ( Asia/Katmandu)
2668,AQM Putalisadak,44,30.87,2018-11-12 03:05:03 ( Asia/Katmandu)
2669,AQM Putalisadak,41,28.86,2018-11-12 02:55:10 ( Asia/Katmandu)
2670,AQM Putalisadak,42,29.53,2018-11-12 02:45:05 ( Asia/Katmandu)
2671,AQM Putalisadak,44,30.87,2018-11-12 02:32:05 ( Asia/Katmandu)
2672,AQM Putalisadak,44,30.87,2018-11-12 02:24:35 ( Asia/Katmandu)
2673,AQM Putalisadak,60,41.6,2018-11-12 02:14:05 ( Asia/Katmandu)
2674,AQM Putalisadak,57,39.59,2018-11-12 02:05:02 ( Asia/Katmandu)
2675,AQM Putalisadak,48,33.55,2018-11-12 01:55:02 ( Asia/Katmandu)
2676,AQM Putalisadak,52,36.23,2018-11-12 01:45:01 ( Asia/Katmandu)
2677,AQM Putalisadak,56,38.92,2018-11-12 01:34:31 ( Asia/Katmandu)
2678,AQM Putalisadak,67,46.3,2018-11-12 01:25:14 ( Asia/Katmandu)
2679,AQM Putalisadak,63,43.61,2018-11-12 01:14:03 ( Asia/Katmandu)
2680,AQM Putalisadak,71,48.98,2018-11-12 00:55:28 ( Asia/Katmandu)
2681,AQM Putalisadak,73,50.32,2018-11-12 00:44:56 ( Asia/Katmandu)
2682,AQM Putalisadak,64,44.28,2018-11-12 00:35:06 ( Asia/Katmandu)
2683,AQM Putalisadak,64,44.28,2018-11-12 00:24:56 ( Asia/Katmandu)
2684,AQM Putalisadak,64,44.28,2018-11-12 00:14:56 ( Asia/Katmandu)
2685,AQM Putalisadak,68,46.97,2018-11-12 00:05:04 ( Asia/Katmandu)
2686,AQM Putalisadak,61,42.27,2018-11-11 23:55:04 ( Asia/Katmandu)
2687,AQM Putalisadak,58,40.26,2018-11-11 23:45:04 ( Asia/Katmandu)
2688,AQM Putalisadak,62,42.94,2018-11-11 23:35:31 ( Asia/Katmandu)
2689,AQM Putalisadak,69,47.64,2018-11-11 23:25:12 ( Asia/Katmandu)
2690,AQM Putalisadak,66,45.62,2018-11-11 23:12:49 ( Asia/Katmandu)
2691,AQM Putalisadak,65,44.95,2018-11-11 23:06:15 ( Asia/Katmandu)
2692,AQM Putalisadak,66,45.62,2018-11-11 22:55:17 ( Asia/Katmandu)
2693,AQM Putalisadak,65,44.95,2018-11-11 22:44:44 ( Asia/Katmandu)
2694,AQM Putalisadak,60,41.6,2018-11-11 22:35:14 ( Asia/Katmandu)
2695,AQM Putalisadak,65,44.95,2018-11-11 22:24:58 ( Asia/Katmandu)
2696,AQM Putalisadak,76,52.33,2018-11-11 22:14:59 ( Asia/Katmandu)
2697,AQM Putalisadak,75,51.66,2018-11-11 22:04:36 ( Asia/Katmandu)
2698,AQM Putalisadak,71,48.98,2018-11-11 21:55:06 ( Asia/Katmandu)
2699,AQM Putalisadak,77,53,2018-11-11 21:45:05 ( Asia/Katmandu)
2700,AQM Putalisadak,74,50.99,2018-11-11 21:30:34 ( Asia/Katmandu)
2701,AQM Putalisadak,71,48.98,2018-11-11 21:24:41 ( Asia/Katmandu)
2702,AQM Putalisadak,77,53,2018-11-11 21:14:07 ( Asia/Katmandu)
2703,AQM Putalisadak,75,51.66,2018-11-11 21:05:05 ( Asia/Katmandu)
2704,AQM Putalisadak,74,50.99,2018-11-11 20:55:03 ( Asia/Katmandu)
2705,AQM Putalisadak,79,54.34,2018-11-11 20:43:47 ( Asia/Katmandu)
2706,AQM Putalisadak,64,44.28,2018-11-11 20:24:35 ( Asia/Katmandu)
2707,AQM Putalisadak,60,41.6,2018-11-11 20:14:52 ( Asia/Katmandu)
2708,AQM Putalisadak,61,42.27,2018-11-11 20:05:26 ( Asia/Katmandu)
2709,AQM Putalisadak,56,38.92,2018-11-11 19:45:10 ( Asia/Katmandu)
2710,AQM Putalisadak,61,42.27,2018-11-11 19:33:31 ( Asia/Katmandu)
2711,AQM Putalisadak,69,47.64,2018-11-11 19:25:07 ( Asia/Katmandu)
2712,AQM Putalisadak,54,37.58,2018-11-11 19:14:23 ( Asia/Katmandu)
2713,AQM Putalisadak,54,37.58,2018-11-11 19:05:20 ( Asia/Katmandu)
2714,AQM Putalisadak,53,36.91,2018-11-11 18:54:50 ( Asia/Katmandu)
2715,AQM Putalisadak,51,35.56,2018-11-11 18:44:27 ( Asia/Katmandu)
2716,AQM Putalisadak,59,40.93,2018-11-11 18:32:18 ( Asia/Katmandu)
2717,AQM Putalisadak,60,41.6,2018-11-11 18:25:01 ( Asia/Katmandu)
2718,AQM Putalisadak,52,36.23,2018-11-11 18:13:32 ( Asia/Katmandu)
2719,AQM Putalisadak,50,34.89,2018-11-11 18:04:33 ( Asia/Katmandu)
2720,AQM Putalisadak,48,33.55,2018-11-11 17:54:57 ( Asia/Katmandu)
2721,AQM Putalisadak,50,34.89,2018-11-11 17:44:29 ( Asia/Katmandu)
2722,AQM Putalisadak,42,29.53,2018-11-11 17:31:11 ( Asia/Katmandu)
2723,AQM Putalisadak,50,34.89,2018-11-11 17:24:15 ( Asia/Katmandu)
2724,AQM Putalisadak,45,31.54,2018-11-11 17:14:37 ( Asia/Katmandu)
2725,AQM Putalisadak,46,32.21,2018-11-11 17:04:03 ( Asia/Katmandu)
